src_ip,dst_ip,ran_ngap_ue_id,label,timestamp_seq,direc_seq,procedurecode_seq,ngap_type_seq,nas_sec_seq,nas_type_seq,cell_id_seq,tac_seq,time_seq,seq_no,ue_status,establish_cause,nRencryption,nRintegrityProtection,eUTRAencryption,eUTRAintegrityProtection,mmfor,reg_type,tsc,nas_key_set_id,mcc,mnc,supi_fmt,type_id,nssaa_perf,sms_all,reg_result,mpsi,iwk_n26,emf,emc,vops_n3gpp,vops_3gpp,up_ciot,iphc_cp_ciot,n3_data,cp_ciot,restrictec,mcsi,emcn3,mm_cause,switch_off,re_reg_req,acc_type,serv_type,abba,cipher_alg,integrity_alg,max_data_rate_ul,max_data_rate_dl,sel_sc_mode,pdu_session_type,sm_cause,cause_nas,timezone
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.015508890151977539, 0.017239093780517578, 0.028955936431884766, 0.03217911720275879, 0.0403139591217041, 0.04128599166870117, 0.04140806198120117, 0.04298806190490723, 3.037977933883667, 3.0529329776763916, 3.0579030513763428, 6.06281590461731, 6.077368974685669, 6.079531908035278]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1]","[15, 4, 46, 4, 46, 14, 14, 44, 46, 46, 29, 29, 46, 29, 29]","[15, 4, 46, 4, 46, 82, 83, 44, 46, 46, 84, 85, 46, 84, 85]","[0, 0, 0, 3, 0, 4, 0, 0, 2, 0, 2, 0, 2, 0, 2]","[0, 21, 22, 28, 29, 0, 1, 2, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, 2, 3, 3, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,3,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.014990091323852539, 0.01669907569885254, 3.020994186401367, 3.0363950729370117, 3.0383121967315674, 6.04174017906189, 6.0709381103515625, 6.072527170181274, 9.068482160568237, 9.086785078048706, 9.090857982635498, 12.087736129760742, 12.104360103607178, 12.108720064163208]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 5, 5, 6, 6, 7, 7, 8, 8, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.013687849044799805, 0.017930030822753906, 3.011819839477539, 3.0352799892425537, 3.03767991065979, 6.03056001663208, 6.042888879776001, 6.044525861740112, 9.047709941864014, 9.06004786491394, 9.062013864517212, 12.065929889678955, 12.078970909118652, 12.080505847930908]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 10, 10, 11, 11, 12, 12, 13, 13, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012243986129760742, 0.01376795768737793, 3.009028911590576, 3.0207059383392334, 3.0223898887634277, 6.026273012161255, 6.042282819747925, 6.046417951583862, 9.050249814987183, 9.062683820724487, 9.064193964004517, 12.057416915893555, 12.070460796356201, 12.07255482673645]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14, 14, 15, 15, 16, 16, 17, 17, 18, 18, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012905120849609375, 0.01465916633605957, 3.0169451236724854, 3.029695987701416, 3.0314810276031494, 6.035691976547241, 6.0488340854644775, 6.053457021713257, 9.056365966796875, 9.070227146148682, 9.072108030319214, 12.073426961898804, 12.086003065109253, 12.087751150131226]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 20, 20, 21, 21, 22, 22, 23, 23, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.01673293113708496, 0.018418073654174805, 3.0113730430603027, 3.0263490676879883, 3.027906894683838, 6.021760940551758, 6.038240909576416, 6.040597915649414, 9.04413390159607, 9.057013988494873, 9.058712005615234, 12.051819086074829, 12.065523862838745, 12.067206859588623]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 25, 25, 26, 26, 27, 27, 28, 28, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012776851654052734, 0.014558076858520508, 3.0193920135498047, 3.03330397605896, 3.034942865371704, 6.039520978927612, 6.0552990436553955, 6.056972980499268, 9.061084032058716, 9.07489800453186, 9.078863859176636, 12.086291074752808, 12.099820852279663, 12.104156017303467]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[29, 29, 30, 30, 31, 31, 32, 32, 33, 33, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.013191938400268555, 0.01515507698059082, 3.0195751190185547, 3.04338002204895, 3.045156955718994, 6.049832105636597, 6.065056085586548, 6.069854974746704, 9.06311297416687, 9.077147006988525, 9.078695058822632, 12.073071002960205, 12.08734393119812, 12.08911395072937]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 34, 35, 35, 36, 36, 37, 37, 38, 38, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.01436305046081543, 0.0159149169921875, 3.0107479095458984, 3.0366170406341553, 3.0405869483947754, 1726795.906158924, 1726795.9613080025, 1726795.9642400742, 1726795.9642620087, 1726795.9642739296, 1726795.964286089, 1726795.9643800259, 1726795.9644150734, 1726795.9644300938]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 29, 29, 29, 29, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 85, 85, 85, 85, 85, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, -1, -1, -1]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39, 129, -1, -1, -1]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 40, 40, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 1610.4430899620056, 1610.4533958435059, 1610.463194847107, 1610.4636089801788, 1610.4777209758759, 1610.6769700050354, 1611.4637949466705, 1611.4792349338531, 1612.4568738937378, 1612.4728899002075, 1612.5644629001617, 1612.5804538726807, 1613.5591118335724, 1613.5591418743134]","[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[29, 15, 15, 4, 15, 4, 4, 4, 15, 4, 15, 4, 15, 4, 15]","[85, 15, 15, 4, 15, 4, 4, 4, 15, 4, 15, 4, 15, 4, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 21, 0, 21, 21, 21, 0, 21, 0, 21, 0, 21, 0, 0]","[3, 3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,-1,-1,-1,-1,1,1,0,0,208,95,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.00849008560180664, 0.00933218002319336, 0.024342060089111328, 0.2243821620941162, 1.0113701820373535, 1.0296120643615723, 2.0083961486816406, 2.0249271392822266, 2.1166391372680664, 2.1326541900634766, 3.1108241081237793, 3.1108510494232178, 3.120979070663452, 3.1300740242004395]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[15, 4, 15, 4, 4, 4, 15, 4, 15, 4, 15, 4, 15, 15, 15]","[15, 4, 15, 4, 4, 4, 15, 4, 15, 4, 15, 4, 15, 15, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 21, 0, 21, 21, 21, 0, 21, 0, 21, 0, 21, 0, 0, 0]","[3, 3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,-1,-1,-1,-1,1,1,0,0,208,95,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012748003005981445, 0.21262097358703613, 0.9995541572570801, 1.036668062210083, 2.0049290657043457, 2.0205140113830566, 2.102077007293701, 2.1171109676361084, 3.106412172317505, 3.1064391136169434, 3.116671085357666, 3.120802164077759, 3.131831169128418, 3.134711980819702]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[15, 4, 4, 4, 15, 4, 15, 4, 15, 4, 15, 15, 15, 4, 15]","[15, 4, 4, 4, 15, 4, 15, 4, 15, 4, 15, 15, 15, 4, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 21, 21, 21, 0, 21, 0, 21, 0, 21, 0, 0, 0, 21, 0]","[3, 3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,-1,-1,-1,-1,1,1,0,0,208,95,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, -3579497.0656790733, -3579497.056185007, -3579496.8562579155, -3579496.855828047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[4, 4, 46, 4, 41, 41, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[4, 4, 46, 4, 86, 87, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[21, 21, 4, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.016546964645385742, 0.018368959426879883, 0.030725955963134766, 0.03325390815734863, 0.04262185096740723, 0.04372596740722656, 0.04374885559082031, 0.04518890380859375, 3.049017906188965, 3.1255910396575928, 3.131247043609619, 123.13425302505493, 123.17384791374207, 123.17541599273682]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1]","[15, 4, 46, 4, 46, 14, 14, 44, 46, 46, 29, 29, 46, 4, 46]","[15, 4, 46, 4, 46, 82, 83, 44, 46, 46, 84, 85, 46, 4, 46]","[0, 0, 0, 3, 0, 4, 0, 0, 2, 0, 2, 0, 2, 0, 2]","[0, 21, 22, 28, 29, 0, 1, 2, 38, 128, 39, 129, 38, 144, 39]","[3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, 2, 3, 3, 4, -1, -1, -1, -1, -1, -1]",0,3,57344,57344,57344,57344,1,0,0,4,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,0,0,1,1,26,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.004027843475341797, 0.20331382751464844, 0.20390582084655762, 168.4728078842163, 168.49265384674072, 168.4945387840271, 168.5086579322815, 168.51130199432373, 168.52119398117065, 168.52216291427612, 168.52230501174927, 168.5239338874817, 171.5268108844757, 171.58846879005432]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[46, 4, 41, 41, 15, 4, 46, 4, 46, 14, 14, 44, 46, 46, 29]","[46, 4, 86, 87, 15, 4, 46, 4, 46, 82, 83, 44, 46, 46, 84]","[2, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 2, 0, 2, 0]","[4, 5, 0, 21, 22, 28, 29, 0, 1, 2, 38, 128, 39, 129, -1]","[3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 1, 1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,5,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,0,0,1,1,-1,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 120.00435900688171, 120.04660987854004, 120.04892182350159, 123.05304980278015, 123.05743885040283, 123.25728797912598, 123.25786280632019, 276.0871138572693, 276.1039459705353, 276.1057779788971, 276.1209487915039, 276.12384581565857, 276.1328499317169, 276.13405179977417]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]","[29, 46, 4, 46, 46, 4, 41, 41, 15, 4, 46, 4, 46, 14, 14]","[85, 46, 4, 46, 46, 4, 86, 87, 15, 4, 46, 4, 46, 82, 83]","[2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 3, 0, 4]","[38, 144, 39, 146, 38, 147, 4, 5, 0, 21, 22, 28, 29, 0, 1]","[3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 4, 5, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,6,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,26,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.0013461112976074219, 3.0037500858306885, 3.0854790210723877, 3.08777117729187, 126.08560419082642, 126.09010601043701, 126.29018902778625, 126.29080605506897, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 1, -1, -1, -1, -1, -1, -1]","[44, 46, 46, 29, 29, 46, 4, 41, 41, -1, -1, -1, -1, -1, -1]","[44, 46, 46, 84, 85, 46, 4, 86, 87, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 0, 2, 0, 2, 0, 0, -1, -1, -1, -1, -1, -1]","[2, 38, 128, 39, 129, 4, 5, -1, -1, -1, -1, -1, -1, -1, -1]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 2, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,0,1,1,-1,2,-1
172.30.209.210,192.168.71.132,0,1,"[0.0, 0.007352590560913086, 0.02883744239807129, 0.03178668022155762, 0.05966663360595703, 0.06318950653076172, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[15, 4, 46, 4, 46, 14, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[15, 4, 46, 4, 46, 82, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 3, 0, 4, 0, 0, 2, 0, -1, -1, -1, -1, -1]","[0, 21, 22, 28, 29, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[917504, 917504, 917504, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,1,0,1,208,99,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
172.30.201.202,192.168.71.132,0,1,"[0.0, 0.007795810699462891, 0.029889822006225586, 0.0324709415435791, 0.05481982231140137, 0.05846118927001953, 0.28493547439575195, 1.3011209964752197, 1.5047340393066406, 1.5094327926635742, 1.5350439548492432, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, -1, -1, -1, -1]","[15, 4, 46, 4, 46, 14, 44, 46, 46, 29, 29, -1, -1, -1, -1]","[15, 4, 46, 4, 46, 82, 44, 46, 46, 84, 85, -1, -1, -1, -1]","[0, 0, 0, 3, 0, 4, 0, 0, 2, 0, 2, 0, 4, 0, 2]","[0, 21, 22, 28, 29, 0, 1, 2, 38, 128, 39, 129, -1, -1, -1]","[917504, 917504, 917504, 917504, 917504, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,1,0,1,208,99,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,255,255,1,1,-1,-1,-1
